0|0|0|15|20|28|"Moist"|"145282453"|"89547823"
15|20|28|200|200|200|"Wet"|"145282454"|"89547824"
0|0|0|15|20|28|"Moist"|"145282454"|"89547825"
0|0|0|25|38|46|"Moist"|"145282455"|"89547826"
25|38|46|200|200|200|"Wet"|"145282455"|"89547827"
0|0|0|25|38|46|"Moist"|"145282456"|"89547828"
25|38|46|200|200|200|"Wet"|"145282456"|"89547829"
0|0|0|25|38|46|"Moist"|"145282457"|"89547830"
25|38|46|200|200|200|"Wet"|"145282457"|"89547831"
0|0|0|25|38|46|"Moist"|"145282458"|"89547832"
25|38|46|200|200|200|"Wet"|"145282458"|"89547833"
0|0|0|25|38|46|"Moist"|"145282459"|"89547834"
25|38|46|200|200|200|"Wet"|"145282459"|"89547835"
0|0|0|25|38|46|"Moist"|"145282460"|"89547836"
25|38|46|200|200|200|"Wet"|"145282460"|"89547837"
0|0|0|25|38|46|"Moist"|"145282461"|"89547838"
25|38|46|200|200|200|"Wet"|"145282461"|"89547839"
15|20|28|200|200|200|"Wet"|"145282462"|"89547840"
0|0|0|15|20|28|"Moist"|"145282462"|"89547841"
15|20|28|200|200|200|"Wet"|"145282463"|"89547842"
0|0|0|15|20|28|"Moist"|"145282463"|"89547843"
0|0|0|200|200|200|"Moist"|"145282464"|"89547844"
0|0|0|200|200|200|"Moist"|"145282465"|"89547845"
0|0|0|200|200|200|"Moist"|"145282466"|"89547846"
0|0|0|200|200|200|"Moist"|"145282467"|"89547847"
0|0|0|200|200|200|"Moist"|"145282468"|"89547848"
0|0|0|200|200|200|"Moist"|"145282469"|"89547849"
0|0|0|200|200|200|"Moist"|"145282470"|"89547850"
0|0|0|200|200|200|"Moist"|"145282471"|"89547851"
0|0|0|200|200|200|"Moist"|"145282472"|"89547852"
0|0|0|200|200|200|"Moist"|"145282473"|"89547853"
0|0|0|200|200|200|"Moist"|"145282474"|"89547854"
0|0|0|200|200|200|"Moist"|"145282475"|"89547855"
0|0|0|200|200|200|"Moist"|"145282476"|"89547856"
0|0|0|200|200|200|"Moist"|"145282477"|"89547857"
0|0|0|200|200|200|"Moist"|"145282478"|"89547858"
0|0|0|200|200|200|"Moist"|"145282479"|"89547859"
0|0|0|200|200|200|"Moist"|"145282480"|"89547860"
0|0|0|200|200|200|"Moist"|"145282481"|"89547861"
0|0|0|200|200|200|"Moist"|"145282482"|"89547862"
0|0|0|200|200|200|"Moist"|"145282483"|"89547863"
0|0|0|200|200|200|"Moist"|"145282484"|"89547864"
0|0|0|200|200|200|"Moist"|"145282485"|"89547865"
0|0|0|200|200|200|"Moist"|"145282486"|"89547866"
0|0|0|200|200|200|"Moist"|"145282487"|"89547867"
0|0|0|51|61|99|"Moist"|"145282488"|"89547868"
