"w"|"39853712"|"14890002"
"b"|"39853712"|"14890003"
"w"|"39853713"|"14890004"
"w"|"39853714"|"14890005"
"w"|"39853715"|"14890006"
"w"|"39853720"|"14890210"
"w"|"39853723"|"14889114"
"w"|"39853724"|"14889115"
"w"|"39853730"|"14890209"
"w"|"39853733"|"14889112"
"w"|"39853734"|"14889113"
"w"|"39853740"|"14890208"
"w"|"39853743"|"14889110"
"w"|"39853744"|"14889111"
"w"|"39853748"|"14889014"
"w"|"39853749"|"14889015"
"w"|"39853755"|"14890109"
"w"|"39853756"|"14890110"
"w"|"39853760"|"14890201"
"w"|"39853761"|"14889285"
"b"|"39853761"|"14889286"
"b"|"39853762"|"14889287"
"u"|"39853763"|"14889281"
"w"|"39853764"|"14889282"
"u"|"39853764"|"14889283"
"u"|"39853765"|"14889284"
"w"|"39853768"|"14890306"
"w"|"39853769"|"14890307"
"u"|"39853772"|"14889701"
"w"|"39853773"|"14889702"
"u"|"39853773"|"14889703"
"w"|"39853774"|"14890275"
"b"|"39853774"|"14890276"
"w"|"39853776"|"14890274"
"u"|"39853778"|"14890226"
"u"|"39853779"|"14890227"
"u"|"39853780"|"14890228"
"w"|"39853781"|"14890479"
"b"|"39853781"|"14890480"
"w"|"39853782"|"14890481"
"b"|"39853782"|"14890482"
"w"|"39853784"|"14890483"
"w"|"39853785"|"14890484"
"w"|"39853786"|"14890485"
"w"|"39853787"|"14889278"
"b"|"39853787"|"14889279"
"b"|"39853788"|"14889280"
"u"|"39853789"|"14889274"
"w"|"39853790"|"14889275"
"u"|"39853790"|"14889276"
"u"|"39853791"|"14889277"
"w"|"39853793"|"14889010"
"b"|"39853793"|"14889011"
"w"|"39853794"|"14889012"
"b"|"39853794"|"14889013"
"w"|"39853796"|"14890476"
"w"|"39853797"|"14890477"
"w"|"39853798"|"14890478"
"u"|"39853799"|"14890223"
"u"|"39853800"|"14890224"
"u"|"39853801"|"14890225"
"w"|"39853802"|"14890278"
"b"|"39853802"|"14890279"
"w"|"39853804"|"14890277"
"u"|"39853807"|"14889698"
"w"|"39853808"|"14889699"
"u"|"39853808"|"14889700"
"w"|"39853809"|"14890304"
"w"|"39853810"|"14890305"
"u"|"39853813"|"14889480"
"w"|"39853815"|"14889481"
"b"|"39853815"|"14889482"
"b"|"39853816"|"14889483"
"u"|"39853817"|"14889477"
"w"|"39853818"|"14889478"
"u"|"39853818"|"14889479"
"u"|"39853820"|"14889719"
"w"|"39853821"|"14889720"
"u"|"39853821"|"14889721"
"w"|"39853822"|"14890318"
"w"|"39853823"|"14890319"
"u"|"39853826"|"14889202"
"u"|"39853827"|"14889203"
"u"|"39853828"|"14889204"
"w"|"39853831"|"14889474"
"b"|"39853831"|"14889475"
"b"|"39853832"|"14889476"
"u"|"39853833"|"14889470"
"w"|"39853834"|"14889471"
"u"|"39853834"|"14889472"
"u"|"39853835"|"14889473"
"u"|"39853839"|"14889199"
"u"|"39853840"|"14889200"
"u"|"39853841"|"14889201"
"w"|"39853842"|"14890316"
"w"|"39853843"|"14890317"
"w"|"39853846"|"14889717"
"u"|"39853846"|"14889718"
"u"|"39853848"|"14889716"
"w"|"39853849"|"14889467"
"b"|"39853849"|"14889468"
"b"|"39853850"|"14889469"
"u"|"39853851"|"14889463"
"w"|"39853852"|"14889464"
"u"|"39853852"|"14889465"
"u"|"39853853"|"14889466"
"u"|"39853858"|"14889713"
"w"|"39853859"|"14889714"
"u"|"39853859"|"14889715"
"w"|"39853860"|"14890314"
"w"|"39853861"|"14890315"
"u"|"39853864"|"14889196"
"u"|"39853865"|"14889197"
"u"|"39853866"|"14889198"
"w"|"39853867"|"14889443"
"u"|"39853867"|"14889444"
"u"|"39853868"|"14889445"
"w"|"39853870"|"14889446"
"b"|"39853870"|"14889447"
"b"|"39853871"|"14889448"
"u"|"39853872"|"14889442"
"u"|"39853876"|"14889187"
"u"|"39853877"|"14889188"
"u"|"39853878"|"14889189"
"w"|"39853879"|"14890312"
"w"|"39853880"|"14890313"
"u"|"39853884"|"14889710"
"w"|"39853885"|"14889711"
"u"|"39853885"|"14889712"
"w"|"39853886"|"14889383"
"b"|"39853886"|"14889384"
"b"|"39853887"|"14889385"
"u"|"39853888"|"14889379"
"w"|"39853889"|"14889380"
"u"|"39853889"|"14889381"
"u"|"39853890"|"14889382"
"u"|"39853892"|"14889848"
|"39853893"|"14889849"
"u"|"39853893"|"14889850"
"u"|"39853894"|"14889846"
"u"|"39853895"|"14889847"
"w"|"39853896"|"14890263"
"b"|"39853896"|"14890264"
"w"|"39853898"|"14890262"
"u"|"39853900"|"14889161"
"u"|"39853901"|"14889162"
"u"|"39853902"|"14889160"
"w"|"39853903"|"14890330"
"w"|"39853904"|"14890331"
"u"|"39853908"|"14889740"
"w"|"39853909"|"14889741"
"u"|"39853909"|"14889742"
"w"|"39853910"|"14889376"
"b"|"39853910"|"14889377"
"b"|"39853911"|"14889378"
"u"|"39853912"|"14889372"
"w"|"39853913"|"14889373"
"u"|"39853913"|"14889374"
"u"|"39853914"|"14889375"
"u"|"39853917"|"14889737"
"w"|"39853918"|"14889738"
"u"|"39853918"|"14889739"
"w"|"39853919"|"14890328"
"w"|"39853920"|"14890329"
"u"|"39853923"|"14889157"
"u"|"39853924"|"14889158"
"u"|"39853925"|"14889159"
"b"|"39853926"|"14890266"
"w"|"39853926"|"14890267"
"w"|"39853928"|"14890265"
"u"|"39853930"|"14889841"
"u"|"39853931"|"14889842"
"u"|"39853932"|"14889843"
|"39853933"|"14889844"
"u"|"39853933"|"14889845"
"u"|"39853934"|"14889351"
"w"|"39853935"|"14889352"
"u"|"39853935"|"14889353"
"u"|"39853936"|"14889354"
"w"|"39853938"|"14889355"
"b"|"39853938"|"14889356"
"b"|"39853939"|"14889357"
"u"|"39853940"|"14889148"
"u"|"39853941"|"14889149"
"u"|"39853942"|"14889150"
"u"|"39853943"|"14889836"
"u"|"39853944"|"14889837"
"u"|"39853945"|"14889838"
|"39853946"|"14889839"
"u"|"39853946"|"14889840"
"u"|"39853947"|"14889855"
"u"|"39853948"|"14889856"
"u"|"39853949"|"14889857"
"u"|"39853950"|"14889858"
"w"|"39853951"|"14889122"
"w"|"39853952"|"14889123"
"u"|"39853956"|"14889722"
"w"|"39853957"|"14889723"
"u"|"39853957"|"14889724"
"u"|"39853958"|"14889193"
"u"|"39853959"|"14889194"
"u"|"39853960"|"14889195"
"w"|"39853961"|"14890346"
"w"|"39853962"|"14890347"
"u"|"39853966"|"14889764"
"w"|"39853967"|"14889765"
"u"|"39853967"|"14889766"
"b"|"39853969"|"14889552"
"b"|"39853970"|"14889553"
"w"|"39853970"|"14889554"
"w"|"39853971"|"14889555"
"u"|"39853971"|"14889556"
"w"|"39853973"|"14889460"
"b"|"39853973"|"14889461"
"b"|"39853974"|"14889462"
"u"|"39853975"|"14889456"
"w"|"39853976"|"14889457"
"u"|"39853976"|"14889458"
"u"|"39853977"|"14889459"
"b"|"39853982"|"14889455"
"u"|"39853983"|"14889449"
"w"|"39853984"|"14889450"
"u"|"39853984"|"14889451"
"u"|"39853985"|"14889452"
"w"|"39853987"|"14889453"
"b"|"39853987"|"14889454"
"b"|"39853992"|"14889547"
"b"|"39853993"|"14889548"
"w"|"39853993"|"14889549"
"w"|"39853994"|"14889550"
"u"|"39853994"|"14889551"
"u"|"39853997"|"14889767"
"w"|"39853998"|"14889768"
"u"|"39853998"|"14889769"
"w"|"39853999"|"14890348"
"w"|"39854000"|"14890349"
"u"|"39854003"|"14889190"
"u"|"39854004"|"14889191"
"u"|"39854005"|"14889192"
"e"|"39854008"|"14890088"
"e"|"39854009"|"14890089"
"w"|"39854015"|"14890121"
"w"|"39854017"|"14889017"
"g"|"39854018"|"14890072"
"g"|"39854020"|"14889016"
"w"|"39854022"|"14890119"
"w"|"39854025"|"14890450"
"g"|"39854028"|"14890069"
"g"|"39854030"|"14890070"
"w"|"39854031"|"14889018"
"w"|"39854038"|"14890451"
"w"|"39854042"|"14890701"
"g"|"39854043"|"14890702"
"g"|"39854044"|"14890700"
"w"|"39854045"|"14890073"
"u"|"39854045"|"14890074"
"u"|"39854046"|"14890075"
"u"|"39854047"|"14890076"
"w"|"39854051"|"14890678"
"g"|"39854055"|"14890641"
"g"|"39854056"|"14890640"
"w"|"39854062"|"14890453"
"w"|"39854066"|"14890123"
"w"|"39854068"|"14889895"
"u"|"39854068"|"14889896"
"u"|"39854069"|"14889897"
"u"|"39854070"|"14889898"
"w"|"39854076"|"14890680"
"g"|"39854078"|"14890642"
"g"|"39854080"|"14890643"
"w"|"39854083"|"14890679"
"w"|"39854088"|"14889891"
"u"|"39854088"|"14889892"
"u"|"39854089"|"14889893"
"u"|"39854090"|"14889894"
"w"|"39854092"|"14890434"
"g"|"39854093"|"14890435"
"g"|"39854094"|"14890433"
"w"|"39854095"|"14890122"
"w"|"39854101"|"14890452"
"w"|"39854107"|"14890681"
"w"|"39854109"|"14889907"
"u"|"39854109"|"14889908"
"u"|"39854110"|"14889909"
"u"|"39854111"|"14889910"
"w"|"39854113"|"14890126"
"w"|"39854119"|"14890454"
"g"|"39854122"|"14890644"
"g"|"39854124"|"14890645"
"w"|"39854126"|"14890127"
"w"|"39854129"|"14890437"
"g"|"39854130"|"14890438"
"g"|"39854131"|"14890436"
"w"|"39854132"|"14889911"
"u"|"39854132"|"14889912"
"u"|"39854133"|"14889913"
"u"|"39854134"|"14889914"
"u"|"39854135"|"14889019"
"w"|"39854137"|"14889020"
"u"|"39854139"|"14890280"
"u"|"39854140"|"14890281"
"u"|"39854141"|"14890282"
"g"|"39854142"|"14890100"
"g"|"39854143"|"14890101"
"g"|"39854146"|"14890099"
"u"|"39854147"|"14889917"
"u"|"39854148"|"14889918"
"w"|"39854149"|"14889915"
"u"|"39854149"|"14889916"
"w"|"39854151"|"14890128"
"w"|"39854153"|"14889923"
"u"|"39854153"|"14889924"
"u"|"39854154"|"14889925"
"u"|"39854155"|"14889926"
"g"|"39854157"|"14890646"
"g"|"39854159"|"14890647"
"w"|"39854165"|"14890682"
"w"|"39854169"|"14890683"
"g"|"39854174"|"14890648"
"g"|"39854176"|"14890649"
"w"|"39854178"|"14889927"
"u"|"39854178"|"14889928"
"u"|"39854179"|"14889929"
"u"|"39854180"|"14889930"
"w"|"39854181"|"14889931"
"u"|"39854181"|"14889932"
"u"|"39854182"|"14889933"
"u"|"39854183"|"14889934"
"w"|"39854185"|"14890130"
"w"|"39854193"|"14890684"
"g"|"39854195"|"14890459"
"e"|"39854196"|"14890082"
"e"|"39854197"|"14890083"
"e"|"39854198"|"14890084"
"g"|"39854199"|"14890090"
"e"|"39854200"|"14890091"
"g"|"39854203"|"14890587"
"g"|"39854204"|"14890588"
"g"|"39854205"|"14890589"
"e"|"39854206"|"14890290"
"e"|"39854208"|"14890289"
"g"|"39854209"|"14890664"
"g"|"39854211"|"14890665"
"w"|"39854213"|"14890440"
"g"|"39854214"|"14890441"
"g"|"39854215"|"14890439"
"w"|"39854217"|"14890133"
"w"|"39854223"|"14890455"
"g"|"39854226"|"14890092"
"g"|"39854227"|"14889126"
"e"|"39854228"|"14889127"
"e"|"39854230"|"14890291"
"e"|"39854231"|"14890292"
"e"|"39854232"|"14890085"
"e"|"39854233"|"14890086"
"e"|"39854234"|"14890087"
"g"|"39854237"|"14890590"
"g"|"39854238"|"14890591"
"g"|"39854239"|"14890592"
"w"|"39854241"|"14890136"
"g"|"39854243"|"14890650"
"g"|"39854245"|"14890651"
"w"|"39854254"|"14890686"
"w"|"39854260"|"14890135"
"w"|"39854262"|"14889947"
"u"|"39854262"|"14889948"
"u"|"39854263"|"14889949"
"u"|"39854264"|"14889950"
"w"|"39854270"|"14890685"
"w"|"39854272"|"14889390"
"b"|"39854272"|"14889391"
"b"|"39854273"|"14889392"
"u"|"39854274"|"14889386"
"w"|"39854275"|"14889387"
"u"|"39854275"|"14889388"
"u"|"39854276"|"14889389"
"w"|"39854280"|"14890521"
"b"|"39854280"|"14890522"
"w"|"39854281"|"14890523"
"b"|"39854281"|"14890524"
"w"|"39854283"|"14890525"
"w"|"39854284"|"14890526"
"w"|"39854285"|"14890527"
"u"|"39854286"|"14889163"
"u"|"39854287"|"14889164"
"u"|"39854288"|"14889165"
"w"|"39854289"|"14890338"
"w"|"39854290"|"14890339"
"u"|"39854294"|"14889752"
"w"|"39854295"|"14889753"
"u"|"39854295"|"14889754"
"w"|"39854296"|"14889397"
"b"|"39854296"|"14889398"
"b"|"39854297"|"14889399"
"u"|"39854298"|"14889393"
"w"|"39854299"|"14889394"
"u"|"39854299"|"14889395"
"u"|"39854300"|"14889396"
"w"|"39854302"|"14889744"
"u"|"39854302"|"14889745"
"u"|"39854304"|"14889743"
"w"|"39854305"|"14890332"
"w"|"39854306"|"14890333"
"u"|"39854309"|"14889166"
"u"|"39854310"|"14889167"
"u"|"39854311"|"14889168"
"w"|"39854312"|"14890500"
"b"|"39854312"|"14890501"
"w"|"39854313"|"14890502"
"b"|"39854313"|"14890503"
"w"|"39854315"|"14890504"
"w"|"39854316"|"14890505"
"w"|"39854317"|"14890506"
"w"|"39854320"|"14889404"
"b"|"39854320"|"14889405"
"b"|"39854321"|"14889406"
"u"|"39854322"|"14889400"
"w"|"39854323"|"14889401"
"u"|"39854323"|"14889402"
"u"|"39854324"|"14889403"
"u"|"39854327"|"14889755"
"w"|"39854328"|"14889756"
"u"|"39854328"|"14889757"
"w"|"39854329"|"14890340"
"w"|"39854330"|"14890341"
"u"|"39854333"|"14889170"
"u"|"39854334"|"14889171"
"u"|"39854335"|"14889169"
"w"|"39854336"|"14890530"
"b"|"39854336"|"14890531"
"w"|"39854338"|"14890532"
"w"|"39854339"|"14890537"
"w"|"39854340"|"14890538"
"w"|"39854341"|"14890528"
"b"|"39854341"|"14890529"
"w"|"39854344"|"14889411"
"b"|"39854344"|"14889412"
"b"|"39854345"|"14889413"
"u"|"39854346"|"14889407"
"w"|"39854347"|"14889408"
"u"|"39854347"|"14889409"
"u"|"39854348"|"14889410"
"w"|"39854352"|"14890507"
"b"|"39854352"|"14890508"
"w"|"39854353"|"14890509"
"b"|"39854353"|"14890510"
"w"|"39854355"|"14890511"
"w"|"39854356"|"14890512"
"w"|"39854357"|"14890513"
"u"|"39854358"|"14889172"
"u"|"39854359"|"14889173"
"u"|"39854360"|"14889174"
"w"|"39854361"|"14890334"
"w"|"39854362"|"14890335"
"u"|"39854366"|"14889746"
"w"|"39854367"|"14889747"
"u"|"39854367"|"14889748"
"w"|"39854368"|"14889418"
"b"|"39854368"|"14889419"
"b"|"39854369"|"14889420"
"u"|"39854370"|"14889414"
"w"|"39854371"|"14889415"
"u"|"39854371"|"14889416"
"u"|"39854372"|"14889417"
"w"|"39854376"|"14890539"
"b"|"39854376"|"14890540"
"w"|"39854377"|"14890541"
"b"|"39854377"|"14890542"
"w"|"39854379"|"14890543"
"w"|"39854380"|"14890544"
"w"|"39854381"|"14890545"
"u"|"39854382"|"14889175"
"u"|"39854383"|"14889176"
"u"|"39854384"|"14889177"
"w"|"39854386"|"14890342"
"w"|"39854387"|"14890343"
"u"|"39854389"|"14889758"
"w"|"39854390"|"14889759"
"u"|"39854390"|"14889760"
"w"|"39854392"|"14889425"
"b"|"39854392"|"14889426"
"b"|"39854393"|"14889427"
"u"|"39854394"|"14889421"
"w"|"39854395"|"14889422"
"u"|"39854395"|"14889423"
"u"|"39854396"|"14889424"
"u"|"39854399"|"14889749"
"w"|"39854400"|"14889750"
"u"|"39854400"|"14889751"
"w"|"39854401"|"14890336"
"w"|"39854402"|"14890337"
"u"|"39854405"|"14889178"
"u"|"39854406"|"14889179"
"u"|"39854407"|"14889180"
"w"|"39854408"|"14890514"
"b"|"39854408"|"14890515"
"w"|"39854409"|"14890516"
"b"|"39854409"|"14890517"
"w"|"39854411"|"14890518"
"w"|"39854412"|"14890519"
"w"|"39854413"|"14890520"
"w"|"39854416"|"14889432"
"b"|"39854416"|"14889433"
"b"|"39854417"|"14889434"
"u"|"39854418"|"14889428"
"w"|"39854419"|"14889429"
"u"|"39854419"|"14889430"
"u"|"39854420"|"14889431"
"u"|"39854423"|"14889761"
"w"|"39854424"|"14889762"
"u"|"39854424"|"14889763"
"w"|"39854425"|"14890344"
"w"|"39854426"|"14890345"
"u"|"39854429"|"14889181"
"u"|"39854430"|"14889182"
"u"|"39854431"|"14889183"
"w"|"39854434"|"14890146"
"w"|"39854436"|"14890147"
"b"|"39854436"|"14890148"
"w"|"39854438"|"14889488"
"b"|"39854438"|"14889489"
"b"|"39854439"|"14889490"
"u"|"39854440"|"14889484"
"w"|"39854441"|"14889485"
"u"|"39854441"|"14889486"
"u"|"39854442"|"14889487"
"b"|"39854445"|"14889572"
"b"|"39854446"|"14889573"
"w"|"39854446"|"14889574"
"w"|"39854447"|"14889575"
"u"|"39854447"|"14889576"
"w"|"39854449"|"14890350"
"w"|"39854450"|"14890351"
"w"|"39854453"|"14889978"
"b"|"39854458"|"14890007"
"w"|"39854460"|"14890008"
"b"|"39854460"|"14890009"
"w"|"39854461"|"14890010"
"w"|"39854462"|"14890011"
"w"|"39854463"|"14890012"
"u"|"39854464"|"14889217"
"u"|"39854465"|"14889218"
"u"|"39854466"|"14889219"
"u"|"39854473"|"14889226"
"u"|"39854474"|"14889227"
"u"|"39854475"|"14889228"
"b"|"39854477"|"14890025"
"w"|"39854479"|"14890026"
"b"|"39854479"|"14890027"
"w"|"39854480"|"14890028"
"w"|"39854481"|"14890029"
"w"|"39854482"|"14890030"
"w"|"39854486"|"14889981"
"w"|"39854487"|"14890356"
"w"|"39854488"|"14890357"
"b"|"39854491"|"14889587"
"b"|"39854492"|"14889588"
"w"|"39854492"|"14889589"
"w"|"39854493"|"14889590"
"u"|"39854493"|"14889591"
"w"|"39854496"|"14889509"
"b"|"39854496"|"14889510"
"b"|"39854497"|"14889511"
"u"|"39854498"|"14889505"
"w"|"39854499"|"14889506"
"u"|"39854499"|"14889507"
"u"|"39854500"|"14889508"
"w"|"39854502"|"14890156"
"b"|"39854502"|"14890157"
"w"|"39854504"|"14890155"
"w"|"39854506"|"14890150"
"b"|"39854506"|"14890151"
"w"|"39854508"|"14890149"
"w"|"39854510"|"14889495"
"b"|"39854510"|"14889496"
"b"|"39854511"|"14889497"
"u"|"39854512"|"14889491"
"w"|"39854513"|"14889492"
"u"|"39854513"|"14889493"
"u"|"39854514"|"14889494"
"b"|"39854517"|"14889577"
"b"|"39854518"|"14889578"
"w"|"39854518"|"14889579"
"w"|"39854519"|"14889580"
"u"|"39854519"|"14889581"
"w"|"39854521"|"14890354"
"w"|"39854522"|"14890355"
"w"|"39854528"|"14889979"
"b"|"39854530"|"14890013"
"w"|"39854532"|"14890014"
"b"|"39854532"|"14890015"
"w"|"39854533"|"14890016"
"w"|"39854534"|"14890017"
"w"|"39854535"|"14890018"
"u"|"39854536"|"14889220"
"u"|"39854537"|"14889221"
"u"|"39854538"|"14889222"
"u"|"39854545"|"14889223"
"u"|"39854546"|"14889224"
"u"|"39854547"|"14889225"
"b"|"39854549"|"14890019"
"w"|"39854551"|"14890020"
"b"|"39854551"|"14890021"
"w"|"39854552"|"14890022"
"w"|"39854553"|"14890023"
"w"|"39854554"|"14890024"
"w"|"39854558"|"14889980"
"w"|"39854559"|"14890352"
"w"|"39854560"|"14890353"
"b"|"39854564"|"14889582"
"b"|"39854565"|"14889583"
"w"|"39854565"|"14889584"
"w"|"39854566"|"14889585"
"u"|"39854566"|"14889586"
"w"|"39854568"|"14889499"
"u"|"39854568"|"14889500"
"u"|"39854569"|"14889501"
"w"|"39854571"|"14889502"
"b"|"39854571"|"14889503"
"b"|"39854572"|"14889504"
"u"|"39854573"|"14889498"
"w"|"39854574"|"14890153"
"b"|"39854574"|"14890154"
"w"|"39854576"|"14890152"
"w"|"39854578"|"14890308"
"w"|"39854579"|"14890309"
"u"|"39854582"|"14889291"
"w"|"39854584"|"14889292"
"b"|"39854584"|"14889293"
"b"|"39854585"|"14889294"
"u"|"39854586"|"14889288"
"w"|"39854587"|"14889289"
"u"|"39854587"|"14889290"
"w"|"39854588"|"14890486"
"b"|"39854588"|"14890487"
"w"|"39854589"|"14890488"
"b"|"39854589"|"14890489"
"w"|"39854591"|"14890490"
"w"|"39854592"|"14890491"
"w"|"39854593"|"14890492"
"u"|"39854594"|"14890229"
"u"|"39854595"|"14890230"
"u"|"39854596"|"14890231"
"w"|"39854597"|"14890272"
"b"|"39854597"|"14890273"
"w"|"39854599"|"14890271"
"u"|"39854602"|"14889704"
"w"|"39854603"|"14889705"
"u"|"39854603"|"14889706"
"w"|"39854604"|"14889299"
"b"|"39854604"|"14889300"
"b"|"39854605"|"14889301"
"u"|"39854606"|"14889295"
"w"|"39854607"|"14889296"
"u"|"39854607"|"14889297"
"u"|"39854608"|"14889298"
"u"|"39854611"|"14889707"
"w"|"39854612"|"14889708"
"u"|"39854612"|"14889709"
"w"|"39854613"|"14890310"
"w"|"39854614"|"14890311"
"w"|"39854617"|"14890269"
"b"|"39854617"|"14890270"
"w"|"39854619"|"14890268"
"u"|"39854621"|"14890232"
"u"|"39854622"|"14890233"
"u"|"39854623"|"14890234"
"w"|"39854624"|"14890493"
"b"|"39854624"|"14890494"
"w"|"39854625"|"14890495"
"b"|"39854625"|"14890496"
"w"|"39854627"|"14890497"
"w"|"39854628"|"14890498"
"w"|"39854629"|"14890499"
"w"|"39854630"|"14890260"
"b"|"39854630"|"14890261"
"w"|"39854632"|"14890259"
"w"|"39854634"|"14889306"
"b"|"39854634"|"14889307"
"b"|"39854635"|"14889308"
"u"|"39854636"|"14889302"
"w"|"39854637"|"14889303"
"u"|"39854637"|"14889304"
"u"|"39854638"|"14889305"
"u"|"39854641"|"14889770"
"w"|"39854642"|"14889771"
"u"|"39854642"|"14889772"
"w"|"39854643"|"14890358"
"w"|"39854644"|"14890359"
"u"|"39854647"|"14890235"
"u"|"39854648"|"14890236"
"u"|"39854649"|"14890237"
"w"|"39854650"|"14889341"
"b"|"39854650"|"14889342"
"b"|"39854651"|"14889343"
"u"|"39854652"|"14889337"
"w"|"39854653"|"14889338"
"u"|"39854653"|"14889339"
"u"|"39854654"|"14889340"
"u"|"39854656"|"14889142"
"u"|"39854657"|"14889143"
"u"|"39854658"|"14889144"
"u"|"39854660"|"14889725"
"w"|"39854661"|"14889726"
"u"|"39854661"|"14889727"
"w"|"39854662"|"14890320"
"w"|"39854663"|"14890321"
"u"|"39854666"|"14890283"
"u"|"39854667"|"14890284"
"u"|"39854668"|"14890285"
"u"|"39854669"|"14890286"
"u"|"39854670"|"14889826"
"u"|"39854671"|"14889827"
"u"|"39854672"|"14889828"
|"39854673"|"14889829"
"u"|"39854673"|"14889830"
"w"|"39854674"|"14889348"
"b"|"39854674"|"14889349"
"b"|"39854675"|"14889350"
"u"|"39854676"|"14889344"
"w"|"39854677"|"14889345"
"u"|"39854677"|"14889346"
"u"|"39854678"|"14889347"
"u"|"39854680"|"14889851"
"u"|"39854681"|"14889852"
"u"|"39854682"|"14889853"
"u"|"39854683"|"14889854"
"u"|"39854684"|"14889831"
"u"|"39854685"|"14889832"
"u"|"39854686"|"14889833"
|"39854687"|"14889834"
"u"|"39854687"|"14889835"
"u"|"39854688"|"14889145"
"u"|"39854689"|"14889146"
"u"|"39854690"|"14889147"
"w"|"39854691"|"14890322"
"w"|"39854692"|"14890323"
"u"|"39854696"|"14889728"
"w"|"39854697"|"14889729"
"u"|"39854697"|"14889730"
"w"|"39854698"|"14889362"
"b"|"39854698"|"14889363"
"b"|"39854699"|"14889364"
"u"|"39854700"|"14889358"
"w"|"39854701"|"14889359"
"u"|"39854701"|"14889360"
"u"|"39854702"|"14889361"
"u"|"39854705"|"14889731"
"w"|"39854706"|"14889732"
"u"|"39854706"|"14889733"
"w"|"39854707"|"14890324"
"w"|"39854708"|"14890325"
"u"|"39854711"|"14889153"
"u"|"39854712"|"14889151"
"u"|"39854713"|"14889152"
"w"|"39854714"|"14889369"
"b"|"39854714"|"14889370"
"b"|"39854715"|"14889371"
"u"|"39854716"|"14889365"
"w"|"39854717"|"14889366"
