"^A"||"^A"||||0|||13|||13||0|0|0|0|0|0|69|98|100|53|98|100|36|79|92|2|6|15|86.5|95.1|99.6|0.1|1.2|8.8|2.3|8.6|24.8|19.4|38.1|65.9|6|45.1|49.6|0.2|2.1|17.8|0.4|4.4|12.5|0|3.2|6|0|1.2|6.6|0|0.5|3.7|0|0|0|0.4|2.59|7||||1.3|1.46|1.6||||1.3|1.46|1.6||10|91.74|141.14|0.05|0.07|0.09|6.1|14.5|19.6|3.3|10.7|17.6|0.4|4|12.4|24|40|47|0|0|0.3|0|0|31|0|0|1|0|0|0|".02"|".02"|0|0|0|0|0|0|0|0|0|0|0|0||||0.1|0.5|3.6|2|2.1||4.5|5|8.4||||||||||0|6.3|14.4|||||||||||||||||||||"13881519"|"39854128"
"^Bw"||"^B"||||13|||28|||15||0|0|0|0|0|0|59|100|100|39|100|100|24|79|100|0|2|30|74.3|99.3|100|0|1|50.1|0.1|8.1|39.5|2.7|46.2|65.9|2.7|42.2|75.5|0.2|1.8|56.1|0|0.7|22.1|0|0.7|13.4|0|0|11.5|0|0|8.1|0|0|0|0.09|0.12|0.36||||1.3|1.45|1.6||||1.3|1.45|1.6||10|91.74|141.14|0.01|0.06|0.1|2.9|6.5|16|1.5|2.7|12.5|0.1|0.2|5.7|20|43|48|0|0|0.7|0|0|20|0|0|4|0|0|0|".02"|".02"|0|0|0|0|0|0|0|0|0|0|0|0|0.1|0.1|6||||0|0.1|7.5|4.5|5.6|8.4||||||||||0|2.4|5.4|||||||||||||||||||||"13881519"|"39854129"
"^Bg"||"^B"||||28|||43|||15||0|0|0|0|0|0|59|100|100|39|100|100|24|79|100|0|2|30|74.3|99.3|100|0|1|50.1|0.1|8.1|39.5|2.7|46.2|65.9|2.7|42.2|75.5|0.2|1.8|56.1|0|0.7|22.1|0|0.7|13.4|0|0|11.5|0|0|8.1|0|0|0|0.09|0.12|0.36||||1.3|1.45|1.6||||1.3|1.45|1.6||10|91.74|141.14|0.01|0.06|0.1|2.9|6.5|16|1.5|2.7|12.5|0.1|0.2|5.7|20|43|48|0|0|0.7|0|0|20|0|0|4|0|0|0|".02"|".02"|0|0|0|0|0|0|0|0|0|0|0|0|0.1|0.1|6||||0|0.1|7.5|4.5|5.6|8.4||||||||||0|2.4|5.4|||||||||||||||||||||"13881519"|"39854130"
"^Cg"||"^C"||||43|||165|||122||0|0|0|0|0|0|61|85|100|41|81|100|25|64|100|3|10|36|74.3|89.6|100|0|3.5|50.1|0.1|8.3|39.5|2.7|39.9|65.9|2.7|35.2|75.5|0.2|2.7|56.1|0|7.8|22.1|0|3.8|13.4|0|4|11.5|0|2.6|8.1|0|0|0|0.01|0.04|0.31||||1.3|1.59|1.6||||1.31|1.6|1.63||10|91.74|141.14|0.01|0.06|0.1|2.9|10.5|16.3|1.1|6.8|12.9|0|1.6|6.1|20|33|48|0|0.2|0.7|0|0|20|0|0|4|0|0|0|".10"|".10"|0|0|3|0|0|0|0|0|0|0|0|0|0.1|1.9|5.9||||0|3.4|34|4.5|8.2|8.4||||||||||0|0|5.4|||||||||||||||||||||"13881519"|"39854131"
"^Bwu"||"^B"||||15|||36|||21||0|0|52|0|0|52|49|87|88|23|79|81|15|62|81|2|10|29|74.3|89.7|100|0|4.4|50.1|0.1|6.9|39.5|2.7|40|65.9|2.7|35.3|75.5|0.2|3.1|56.1|0|7.5|22.1|0|4.8|13.4|0|2.7|11.5|0|2.8|8.1|0|0|0|0.12|2.94|3.5||||1.2|1.25|1.62||||1.21|1.26|1.63||10|91.74|141.14|0.03|0.03|0.12|4.4|13.9|16.1|1.9|10.7|13.5|0.1|4.6|7.8|23|43|45|0|0.2|0.7|0|0|27|0|0|4|0|0|0|".05"|".05"|0|5|20|0|0|0|0|0|0|0|0|0|0.1|2.1|7.1||||0|35.4|45.8|5.6|8|8.4||||||||||0|1.1|6.7|||||||||||||||||||||"13881520"|"39854132"
"^Cu"||"^C"||||36|||183|||147||0|0|46|0|0|46|44|81|90|16|71|84|10|53|84|1|7|29|74.3|91.6|100|0|3.9|50.1|0.1|9.4|39.5|2.7|47.5|65.9|2.7|28.4|75.5|0.2|2.4|56.1|0|6.5|22.1|0|4.3|13.4|0|2.2|11.5|0|1.9|8.1|0|0|0|0.09|0.12|0.31||||1.58|1.6|1.65||||1.59|1.61|1.66||10|91.74|141.14|0.01|0.03|0.04|0.2|10.1|14.7|0.1|6.3|11.6|0|1.4|5.5|1|33|34|0|0.1|0.6|0|0|20|0|0|4|0|0|0|".05"|".05"|0|8|20|0|0|0|0|0|0|0|0|0|0.1|1.2|5.9||||0|39.9|44.6|5.6|8.2|8.4||||||||||0|0|3.4|||||||||||||||||||||"13881520"|"39854133"
"^Au"||"^A"||||0|||15|||15||0|0|0|0|0|0|66|83|97|49|76|96|34|58|81|7|12|25|74.6|86.4|86.4|1.6|4.1|8.8|8.7|9.4|20|15.7|38.1|45.8|14.6|32|32|2.8|2.8|18.8|8.7|9.9|21.9|3.2|6.6|13|3|3.3|11|2.5|3.7|8.1|0|0|0|0.4|3.31|6.9||||1|1.25|1.57||||1.01|1.26|1.58||10|91.74|141.14|0.07|0.07|0.12|10.2|18.4|25.5|6.2|13.7|21.6|1.3|5.4|12.6|24|42|56|0.2|0.3|0.8|0|22|34|0|1|4|0|0|0|".02"|".02"|0|4|20|0|0|0|0|0|0|0|0|0|2.2|3.5|7.5||||0.7|36.4|46.2|5.6|7.9|8.4||||||||||0|1.9|10.1|||||||||||||||||||||"13881520"|"39854134"
"2^Cu"|2|"^C"|||18|50|61|152|201|203||151||0|0|62|0|50|79|28|79|91|5|59|82|2|33|73|0|4|27|74.3|93.9|100|0|8.3|50.1|0.1|25|39.5|2.7|41|65.9|2.7|17.3|75.5|0.2|2.3|56.1|0|4.4|22.1|0|1.6|13|0|2.8|11.5|0|1.7|8.1|0|0|2.7|1|5|10.3||||1.08|1.25|1.57||||1.08|1.25|1.57||42|91.5|141|0.01|0.02|0.08|1.2|5.1|13.7|0.7|4.1|12.9|0.1|2.1|10.7|4|14|35|0|0|0.3|0|0|41|0|0|3|0|0|0|".02"|".05"|0|0|19|0|0|0|0|0|0|0|0|0|0.1|1.9|5.5||||0.1|1.9|44.2|6.6|7.2|8.4||||||||||0|4.5|11.3|||||||||||||||||||||"13881521"|"39854135"
"^A"||"^A"|||0|0|0|3|5|13||5||0|0|0|0|0|16|68|98|99|52|94|98|27|59|65|4|11|14|87.1|89.6|98.6|3.3|5.8|28.5|20.1|21.5|39.5|20.1|40.8|48.4|3.3|18.5|22.8|0.3|3|8.1|0.9|7.5|9.3|0.6|3.6|3.8|0.4|3.9|7.4|0.1|2.9|3.6|0|0|0.8|1|6.34|9.37||||1.18|1.4|1.57||||1.19|1.41|1.58||42|91.5|141|0.03|0.06|0.06|5.4|18.2|20.4|3.3|15.8|18.9|0.7|10.1|14.8|16|39|49|0|0.2|2.9|0|0|37|0|0|1|0|0|0|".02"|".02"|0|0|4|0|0|0|0|0|0|0|0|0||||0.1|2.8|3.9|1.5|6.6||3.5|5.4|7.8||||||||||0|11.9|19.6|||||||||||||||||||||"13881521"|"39854136"
"^Bw"||"^B"|||3|5|13|15|20|46||15||0|0|0|0|0|43|54|98|99|31|95|98|16|61|94|2|11|35|74.3|90.9|100|0|5.1|50.1|0.1|20.1|39.5|2.7|39.8|65.9|2.7|22.3|75.5|0.2|3.6|56.1|0|6.6|22.1|0|2.9|13|0|3.7|11.5|0|2.5|8.1|0|0|0.8|0.1|2.07|8||||1.16|1.5|1.64||||1.17|1.51|1.65||42|91.5|141|0.03|0.04|0.11|4.7|14.7|20.9|2.1|11|19.7|0.1|4.4|16.3|24|39|52|0|0.2|0.7|0|0|37|0|0|4|0|0|0|".02"|".02"|0|0|5|0|0|0|0|0|0|0|0|0|0.1|2.5|7||||0|1.3|40.3|3.5|5.9|7.8||||||||||0|4.1|14.8|||||||||||||||||||||"13881521"|"39854137"
"^C"||"^C"|||15|20|46|18|50|61||30||0|0|0|0|0|43|54|98|99|31|95|98|14|53|87|1|7|33|74.3|93.9|100|0|8.3|50.1|0.1|25|39.5|2.7|41|65.9|2.7|17.3|75.5|0.2|2.3|56.1|0|4.4|22.1|0|1.6|13|0|2.8|11.5|0|1.7|8.1|0|0|0.8|0.1|1.34|2||||1.49|1.5|1.64||||1.49|1.5|1.64||42|91.5|141|0.03|0.04|0.11|4.7|13.2|17.2|2.1|9.2|14.2|0.1|2.9|7.7|25|39|40|0|0.1|0.5|0|0|23|0|0|4|0|0|0|".05"|".05"|0|0|8|0|0|0|0|0|0|0|0|0||||0|1|4.2|1.5|2.5||3.5|4.8|7.8||||||||||0|4.8|8.7|||||||||||||||||||||"13881521"|"39854138"
"2^Cu2"|2|"^C"||2|51|84|99|183|183|183||99||0|0|5|52|58|100|13|100|100|5|100|100|4|91|100|0|5|19|74.3|98.1|100|0|0.1|50.1|0.1|1.4|39.5|2.7|31.4|65.9|2.7|60.3|75.5|0.2|4.9|18.8|0|1.7|22.1|0|1.1|13|0|0.6|11.5|0|0.2|8.1|0|0|2.7|1|5|10.3||||1.08|1.25|1.57||||1.08|1.25|1.57||42|91.5|141|0.01|0.02|0.08|1.2|6.6|13.8|0.7|5.3|13.1|0.1|2.5|11.1|4|19|35|0|0|0.3|0|0|42|0|0|3|0|0|0|".05"|".05"|0|0|19|0|0|0|0|0|0|0|0|0|0.1|0.3|5.5||||0.1|0.3|44.2|6.6|7.2|8.4||||||||||0|4.3|11.3|||||||||||||||||||||"13881522"|"39854139"
"^Au"||"^A"|||0|0|0|3|5|13||5||0|0|0|0|0|14|51|78|78|47|76|76|37|69|76|1|4|19|86.4|98.1|100|0|0.1|1.2|0.1|1.4|2.9|2.7|31.4|43.5|33.7|60.3|75.5|0.7|4.9|56.1|0|1.7|11.6|0|1.1|7.4|0|0.6|4.2|0|0.2|2|0|0|0.8|1|6.34|9.03||||1.18|1.45|1.57||||1.18|1.45|1.6||42|91.5|141|0.04|0.08|0.09|5.2|15.5|17.3|3.2|13.2|15.9|0.7|7.9|12.2|16|33|42|0|0|2.9|0|0|14|0|0|0|0|0|0|".05"|".05"|0|0|4|0|0|0|0|0|0|0|0|0||||0.1|0.3|2.4|1.5|6.2||3.5|5.4|7.8||||||||||0|11.5|18.8|||||||||||||||||||||"13881522"|"39854140"
"^Cu1"||"^C"||1|3|5|13|51|84|99||79||0|0|0|0|0|14|45|72|98|40|70|98|29|63|98|1|3|18|74.3|98.1|100|0|0.1|50.1|0.1|1.4|39.5|2.7|31.4|65.9|2.7|60.3|75.5|0.2|4.9|18.8|0|1.7|22.1|0|1.1|13|0|0.6|11.5|0|0.2|8.1|0|0|0.8|0.1|2.07|8||||1.49|1.5|1.64||||1.49|1.5|1.64||42|91.5|141|0.03|0.06|0.11|2.1|11.1|21.1|0.9|7.8|20|0.1|2.6|17|10|32|40|0|0|0.5|0|0|38|0|0|4|0|0|0|".02"|".02"|0|0|5|0|0|0|0|0|0|0|0|0|0.1|0.3|7||||0|0.2|40.3|3.5|5.8|7.8||||||||||0|3.9|14.8|||||||||||||||||||||"13881522"|"39854141"
"Cg2"||"C"||2||41|||66|||25||0|0|0|0|0|0|100|100|100|100|100|100|60|74|90|4|6|21|77.3|95.4|99.6|0.1|2.1|8.8|2.3|11.3|24.8|9.3|49.3|65.9|6|29.8|49.6|0.2|2.9|26.2|0.4|3.6|19.7|0|2|13.4|0|1.6|8.3|0|1|4.7|0|0|0|0|0.2|0.5||||1.4|1.6|1.7||||1.4|1.6|1.7||10|300|705|0.02|0.06|0.11|5.1|10.2|14.7|1.8|5.9|10.8|0.1|1|4.1|34|37|45|0|0.1|0.4|0|0|17|0|0|2|0|0|0|".02"|".02"|0|0|0|0|0|0|0|0|0|2|20|60|0.1|0.9|3.8||||0|46.1|174.5|5.6|8.4|8.4||||||||||0|0|3.3|||||||||||||||||||||"13881523"|"39854142"
"Cg1"||"C"||1||31|||41|||10||0|0|0|0|0|0|100|100|100|100|100|100|60|74|90|4|6|21|77.3|95.4|99.6|0.1|2.1|8.8|2.3|11.3|24.8|9.3|49.3|65.9|6|29.8|49.6|0.2|2.9|26.2|0.4|3.6|19.7|0|2|13.4|0|1.6|8.3|0|1|4.7|0|0|0|0|0.4|0.5||||1.4|1.55|1.7||||1.4|1.55|1.7||10|300|705|0.02|0.06|0.11|5.1|10.9|14.6|1.8|6.6|10.7|0.1|1.3|4|34|39|45|0|0.1|0.4|0|0|17|0|0|2|0|0|0|".02"|".02"|0|0|0|0|0|0|0|0|0|2|20|60|0.1|1|3.8||||0|3.7|174.5|5.6|7.2|8.4||||||||||0|0|3.3|||||||||||||||||||||"13881523"|"39854143"
"AC"||"AC"||||8|||31|||23||0|0|0|0|0|0|95|98|100|95|98|100|80|90|100|35|40|50|55|65|65||5|||5|||15|||40|||0||32|32|38||22|||10||3|3|7|0|0|0|2|3|12||||1|1.25|1.4||||1.02|1.27|1.42||10|250|705|0.15|0.16|0.18||||12.9|14.7|25.9|4.1|5.3|18.5|42|48|58|0.3|0.5|1.2|0|0|45|0|0|3|0|0|0|".15"|".15"|0|0|0|0|0|0|0|0|0|2|25|60|2.9|3|6.9||||1.3|3|177.6|5.6|7.2|8.4||||||||||0|2.7|15|||||||||||||||||||||"13881523"|"39854144"
"A"||"A"||||0|||8|||8||0|0|0|0|0|0|95|98|100|95|98|100|80|90|100|35|40|50|55|65|65||5|||5|||15|||40|||0||32|32|38||22|||10||3|3|7|0|0|0|2|12|12||||0.8|1.1|1.25||||0.8|1.1|1.25||10|250|705|0.15|0.17|0.18||||12.2|23|24.4|3.6|14.4|16.2|42|48|61|0.1|0.1|1|0|0|45|0|0|3|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|2|25|60|2.9|3.3|6.9||||1.3|2.9|177.6|5.6|7.2|8.4||||||||||0|11.6|15|||||||||||||||||||||"13881523"|"39854145"
"Cg3"||"C"||3||66|||183|||117||0|0|0|0|0|0|100|100|100|100|100|100|60|74|90|4|6|21|77.3|95.4|99.6|0.1|2.1|8.8|2.3|11.3|24.8|9.3|49.3|65.9|6|29.8|49.6|0.2|2.9|26.2|0.4|3.6|19.7|0|2|13.4|0|1.6|8.3|0|1|4.7|0|0|0|0|0.1|0.5||||1.4|1.6|1.7||||1.4|1.6|1.7||10|300|705|0.02|0.06|0.11|5.1|9.8|14.7|1.8|5.5|10.8|0.1|0.9|4.1|34|38|45|0|0.1|0.4|0|0|17|0|0|2|0|0|0|".02"|".02"|0|0|0|0|0|0|0|0|0|2|20|60|0.1|0.9|3.8||||0|46.1|174.5|5.6|8.4|8.4||||||||||0|0|3.3|||||||||||||||||||||"13881523"|"39854146"
"^Cu"||"^C"||||36|||183|||147||0|0|46|0|0|46|44|81|90|16|71|84|10|53|84|1|7|29|74.3|91.6|100|0|3.9|50.1|0.1|9.4|39.5|2.7|47.5|65.9|2.7|28.4|75.5|0.2|2.4|56.1|0|6.5|22.1|0|4.3|13.4|0|2.2|11.5|0|1.9|8.1|0|0|0|0.09|0.12|0.31||||1.58|1.6|1.65||||1.59|1.61|1.66||10|91.74|141.14|0.01|0.03|0.04|0.2|10.1|14.7|0.1|6.3|11.6|0|1.4|5.5|1|33|34|0|0.1|0.6|0|0|20|0|0|4|0|0|0|".05"|".05"|0|8|20|0|0|0|0|0|0|0|0|0|0.1|1.2|5.9||||0|39.9|44.6|5.6|8.2|8.4||||||||||0|0|3.4|||||||||||||||||||||"13881524"|"39854147"
"^Au"||"^A"||||0|||15|||15||0|0|0|0|0|0|66|83|97|49|76|96|34|58|81|7|12|25|74.6|86.4|86.4|1.6|4.1|8.8|8.7|9.4|20|15.7|38.1|45.8|14.6|32|32|2.8|2.8|18.8|8.7|9.9|21.9|3.2|6.6|13|3|3.3|11|2.5|3.7|8.1|0|0|0|0.4|3.31|6.9||||1|1.25|1.57||||1.01|1.26|1.58||10|91.74|141.14|0.07|0.07|0.12|10.2|18.4|25.5|6.2|13.7|21.6|1.3|5.4|12.6|24|42|56|0.2|0.3|0.8|0|22|34|0|1|4|0|0|0|".02"|".02"|0|4|20|0|0|0|0|0|0|0|0|0|2.2|3.5|7.5||||0.7|36.4|46.2|5.6|7.9|8.4||||||||||0|1.9|10.1|||||||||||||||||||||"13881524"|"39854148"
"^Bwu"||"^B"||||15|||36|||21||0|0|52|0|0|52|49|87|88|23|79|81|15|62|81|2|10|29|74.3|89.7|100|0|4.4|50.1|0.1|6.9|39.5|2.7|40|65.9|2.7|35.3|75.5|0.2|3.1|56.1|0|7.5|22.1|0|4.8|13.4|0|2.7|11.5|0|2.8|8.1|0|0|0|0.12|2.94|3.5||||1.2|1.25|1.62||||1.21|1.26|1.63||10|91.74|141.14|0.03|0.03|0.12|4.4|13.9|16.1|1.9|10.7|13.5|0.1|4.6|7.8|23|43|45|0|0.2|0.7|0|0|27|0|0|4|0|0|0|".05"|".05"|0|5|20|0|0|0|0|0|0|0|0|0|0.1|2.1|7.1||||0|35.4|45.8|5.6|8|8.4||||||||||0|1.1|6.7|||||||||||||||||||||"13881524"|"39854149"
"^C"||"^C"||||51|||183|||132||0|0|0|0|0|0|63|100|100|45|100|100|33|90|100|1|5|15|77.7|98.4|100|0|0.1|18.7|0.1|1.5|39.5|11.6|34.5|65.9|3.3|56.3|75.5|0.2|6|13.8|0|1.5|17.9|0|0.7|9|0|0.8|10.6|0|0.1|7.3|0|0|0|0.08|0.26|0.31||||1.16|1.63|1.65||||1.16|1.63|1.66||100|100|141.14|0.02|0.05|0.07|3.8|8.5|16.2|1.7|4.3|12.8|0.1|0.5|6|20|36|53|0|0|0.6|0|0|19|0|0|4|0|0|0|".05"|".05"|0|0|0|0|0|0|0|0|0|0|0|0|0.1|0.1|5.4||||0|0|6.9|3.5|5.6|8.4||||||||||0|2.5|7.1|||||||||||||||||||||"13881525"|"39854150"
"^Bw"||"^B"||||8|||51|||43||0|0|0|0|0|0|63|100|100|45|100|100|32|89|100|1|5|16|77.7|97.6|100|0|0.2|18.7|0.1|1.4|39.5|11.6|38.2|65.9|3.3|53.7|75.5|0.2|4.1|13.8|0|2.2|17.9|0|1.3|9|0|0.9|10.6|0|0.2|7.3|0|0|0|0.1|0.31|1.26||||1.16|1.61|1.65||||1.16|1.61|1.65||100|100|141.14|0.02|0.06|0.07|4|9.1|17.1|1.8|4.8|14|0.1|0.6|7.4|20|37|53|0|0|0.5|0|0|21|0|0|4|0|0|0|".05"|".05"|0|0|0|0|0|0|0|0|0|0|0|0||||0|0.1|3.2|0.5|0.7||3.5|5.2|8.4||||||||||0|2.4|7.4|||||||||||||||||||||"13881525"|"39854151"
"^A"||"^A"||||0|||8|||8||0|0|0|0|0|0|69|100|100|54|100|100|43|87|96|1|3|9|91.2|98.2|100|0|0.2|0.6|0.1|2.5|2.7|11.6|39.9|43.5|52.4|52.6|75.5|0.7|3|13.8|0|1.8|7.7|0|0.7|6.6|0|1.1|1.2|0|0|1.1|0|0|0|0.39|1.17|6.9||||1.01|1.49|1.55||||1.01|1.49|1.55||10|91.74|141.14|0.05|0.07|0.09|6.2|11.8|19|3.3|7.5|16.7|0.4|1.7|11|26|41|58|0|0|0.1|0|0|14|0|0|0|0|0|0|".02"|".02"|0|0|0|0|0|0|0|0|0|0|0|0||||0.1|0.1|1.3|1.4|1.4||3.5|4.6|8.4||||||||||0|4.6|15.4|||||||||||||||||||||"13881525"|"39854152"
"^Bwu"||"^B"||||15|||36|||21||0|0|52|0|0|52|49|87|88|23|79|81|15|62|81|2|10|29|74.3|89.7|100|0|4.4|50.1|0.1|6.9|39.5|2.7|40|65.9|2.7|35.3|75.5|0.2|3.1|56.1|0|7.5|22.1|0|4.8|13.4|0|2.7|11.5|0|2.8|8.1|0|0|0|0.12|2.94|3.5||||1.2|1.25|1.62||||1.21|1.26|1.63||10|91.74|141.14|0.03|0.03|0.12|4.4|13.9|16.1|1.9|10.7|13.5|0.1|4.6|7.8|23|43|45|0|0.2|0.7|0|0|27|0|0|4|0|0|0|".05"|".05"|0|5|20|0|0|0|0|0|0|0|0|0|0.1|2.1|7.1||||0|35.4|45.8|5.6|8|8.4||||||||||0|1.1|6.7|||||||||||||||||||||"13881526"|"39854153"
"^Cu"||"^C"||||36|||183|||147||0|0|46|0|0|46|44|81|90|16|71|84|10|53|84|1|7|29|74.3|91.6|100|0|3.9|50.1|0.1|9.4|39.5|2.7|47.5|65.9|2.7|28.4|75.5|0.2|2.4|56.1|0|6.5|22.1|0|4.3|13.4|0|2.2|11.5|0|1.9|8.1|0|0|0|0.09|0.12|0.31||||1.58|1.6|1.65||||1.59|1.61|1.66||10|91.74|141.14|0.01|0.03|0.04|0.2|10.1|14.7|0.1|6.3|11.6|0|1.4|5.5|1|33|34|0|0.1|0.6|0|0|20|0|0|4|0|0|0|".05"|".05"|0|8|20|0|0|0|0|0|0|0|0|0|0.1|1.2|5.9||||0|39.9|44.6|5.6|8.2|8.4||||||||||0|0|3.4|||||||||||||||||||||"13881526"|"39854154"
"^Au"||"^A"||||0|||15|||15||0|0|0|0|0|0|66|83|97|49|76|96|34|58|81|7|12|25|74.6|86.4|86.4|1.6|4.1|8.8|8.7|9.4|20|15.7|38.1|45.8|14.6|32|32|2.8|2.8|18.8|8.7|9.9|21.9|3.2|6.6|13|3|3.3|11|2.5|3.7|8.1|0|0|0|0.4|3.31|6.9||||1|1.25|1.57||||1.01|1.26|1.58||10|91.74|141.14|0.07|0.07|0.12|10.2|18.4|25.5|6.2|13.7|21.6|1.3|5.4|12.6|24|42|56|0.2|0.3|0.8|0|22|34|0|1|4|0|0|0|".02"|".02"|0|4|20|0|0|0|0|0|0|0|0|0|2.2|3.5|7.5||||0.7|36.4|46.2|5.6|7.9|8.4||||||||||0|1.9|10.1|||||||||||||||||||||"13881526"|"39854155"
"C"||"C"||||0|||152|||152||0|0|0|0|0|0|95|97.5|100|85|92.5|100|60|67.5|75|5|17.5|30|86|99|100||0|||1.4|||18.6|||64.5|||14.5||0|1|14||0.6|||0.4||0|0|5|0|0|0|0|0.25|0.5||||1.3|1.45|1.7||||||||141|282|423|0.05|0.06|0.07|4.6|7.5|14.6|1.6|3.6|10.8|0.1|0.3|4|31|41|48||||0|0|17|0|0|2|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|||||||||||5||||||||||||||||||||||||||||||||||"13881527"|"39854156"
"^Cg1"||"^C"||1||8|||69|||61||0|0|0|0|0|0|59|100|100|39|98|100|23|75|100|1|5|31|74.3|98.9|100|0|0.7|50.1|0.1|13.5|39.5|2.7|38.3|65.9|2.7|39|75.5|0.2|7.4|56.1|0|1.1|22.1|0|0.9|13.4|0|0.2|11.5|0|0|8.1|0|0|0|0.09|0.31|0.36||||1.3|1.45|1.6||||1.3|1.45|1.6||10|91.74|141.14|0.01|0.06|0.1|3.6|8.2|16|1.5|4.1|12.5|0.1|0.4|5.7|20|42|48|0|0|0.4|0|0|20|0|0|4|0|0|0|".05"|".05"|0|0|0|0|0|0|0|0|0|0|0|0||||0|0.1|2.1|1|1.5||4.5|4.9|8.4||||||||||0|2.8|4.6|||||||||||||||||||||"13881528"|"39854157"
"^A"||"^A"||||0|||8|||8||0|0|0|0|0|0|69|100|100|53|98|100|34|76|90|3|8|16|86.5|95.6|99.6|0.1|0.7|8.8|2.3|13.1|24.8|19.4|37|65.9|6|37.7|49.6|0.2|7.1|17.8|0.4|4.2|12.5|0|2.2|6|0|2|6.6|0|0.2|3.7|0|0|0|0.4|4.43|7||||1.3|1.46|1.6||||1.3|1.46|1.6||10|91.74|141.14|0.05|0.07|0.09|6.1|16.4|19.6|3.3|13.2|17.6|0.4|6.5|12.4|23|39|46|0|0|0.3|0|0|31|0|0|1|0|0|0|".02"|".02"|0|0|0|0|0|0|0|0|0|0|0|0||||0.1|0.3|3.6|2|6.5||4.5|5|8.4||||||||||0|9.1|14.4|||||||||||||||||||||"13881528"|"39854158"
"^Cg2"||"^C"||2||69|||165|||96||0|0|0|0|0|0|61|100|100|41|100|100|31|94|100|1|8|32|74.3|100|100|0|0|50.1|0.1|1.4|39.5|2.7|18.8|65.9|2.7|65.1|75.5|0.2|14.7|56.1|0|0|22.1|0|0|13.4|0|0|11.5|0|0|8.1|0|0|0|0.01|0.03|0.31||||1.3|1.59|1.6||||1.3|1.59|1.61||10|91.74|141.14|0.01|0.07|0.1|2.9|5.4|21.2|1.2|1.7|15.9|0|0|6.3|20|38|48|0|0|0.4|0|0|19|0|0|4|0|0|0|".10"|".10"|0|0|3|0|0|0|0|0|0|0|0|0||||0|0|2|2.5|2.6||3.5|3.9|8.4||||||||||0|3.8|6.1|||||||||||||||||||||"13881528"|"39854159"
"C2"||"C"||2||73|||200|||127||0|0|0|0|0|0|100|100|100|91|100|100|66|89|100|2|3|11|88.2|98.3|100|0|0|18.7|0.1|1.5|39.5|11.6|35.8|65.9|3.3|59|75.5|0.2|2|13.8|0|1.6|9.6|0|1.1|6.6|0|0.5|4.8|0|0.1|3.5|0|0|0|0|0.09|0.5||||1.3|1.45|1.7||||1.3|1.45|1.7||42.34|91.74|141.14|0.02|0.05|0.07|4.8|6.7|13.6|1.7|2.9|9.5|0.1|0.2|3|32|43|48|0|0|0.3|0|0|16|0|0|1|0|0|0|".02"|".02"|0|0|0|0|0|0|0|0|0|0|0|0|0.1|0.1|2.9||||0.1|0.1|4.4|5|5.8|7.8||||||||||0|2|4.2|||||||||||||||||||||"13881529"|"39854160"
"A"||"A"||||0|||8|||8||0|0|0|0|0|0|100|100|100|91|100|100|79|94|100|2|4|9|91.2|98.7|100|0|0.1|0.6|0.1|0.3|2.7|11.6|22.5|43.5|52.4|71.8|75.5|0.7|4|13.8|0|1.1|7.7|0|0.5|6.6|0|0.6|1.2|0|0.2|1.1|0|0|0|0.1|0.39|1||||1.3|1.45|1.7||||1.3|1.45|1.7||42.34|91.74|141.14|0.02|0.07|0.08|6.4|9.3|12.5|2.8|5|8.2|0.2|0.7|2.2|32|43|48|0|0|0.1|0|0|14|0|0|0|0|0|0|".02"|".02"|0|0|0|0|0|0|0|0|0|0|0|0||||0|0.1|0.6|1.4|1.5||4|4.4|7.8||||||||||0|3.7|5.4|||||||||||||||||||||"13881529"|"39854161"
"C1"||"C"||1||8|||73|||65||0|0|0|0|0|0|100|100|100|91|100|100|70|94|100|2|3|11|88.2|98.9|100|0|0|18.7|0.1|0.3|39.5|11.6|23.6|65.9|3.3|71.2|75.5|0.2|3.8|13.8|0|1.1|9.6|0|0.7|6.6|0|0.4|4.8|0|0|3.5|0|0|0|0|0.15|0.5||||1.3|1.45|1.7||||1.3|1.45|1.7||42.34|91.74|141.14|0.02|0.05|0.07|4.8|6.8|13.6|1.7|3|9.5|0.1|0.2|3|32|43|48|0|0|0.2|0|0|16|0|0|1|0|0|0|".02"|".02"|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|1.2|1.4|1.5||5|5|7.8||||||||||0|2.4|3.5|||||||||||||||||||||"13881529"|"39854162"
"2C"|2|"C"||||60|||183|||123||0|0|0|0|0|0|58|98|100|56|98|100|38|84|100|1|2|30|78.2|98.9|100|0|0.3|50.1|0.1|2.3|39.5|2.7|45.6|65.9|2.7|49.6|75.5|0.2|1.1|56.1|0|0.9|21.8|0|0.9|13.4|0|0|11.5|0|0.2|8.1|0|0|0|0.05|0.72|1||||1.43|1.45|1.5||||1.43|1.45|1.5||100|100|200|0.01|0.07|0.1|4.2|10.5|16.6|1.7|6.2|13.3|0.1|1.2|6.6|28|42|43|0|0|0.8|0|0|21|0|0|4|0|0|0|".02"|".02"|0|0|3|0|0|0|0|0|0|0|0|0|0.1|0.3|7.3||||0|0.2|35.4|4.5|6|7.8||||||||||0|1.7|12.8|||||||||||||||||||||"13881530"|"39854163"
